Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Velocity (m/s),Position (m)
16.58477532,-8.821103096,-5.764235973,6.066779137,12.15911532,3.313457379521362,5.801896651536395
16.59521217,-0.7299167514,-1.00697124,3.36888361,3.591120482,3.2781223425208577,5.836294315947398
16.60511494,1.821085215,2.517200947,-9.00706768,9.527849714,3.285600071238652,5.8687938326510505
16.61512479,13.92247581,8.2932024,6.401959419,17.42405301,3.339705329210133,5.90195298928239
16.62519555,11.38355446,-16.94883919,8.518185616,22.12256649,3.296120908830497,5.9353668960049
16.63511371,-10.34565926,-18.46835709,0.19972229,21.16961898,3.1204841991023096,5.967187354063541
16.64489502,2.809382677,7.947319031,-5.751515388,10.20453037,3.0690294317138656,5.997458129849663
16.65511063,-6.902528286,13.58050919,-0.5269737244,15.24312395,3.1789893803402247,6.029371791577966
16.66511248,-4.793297768,10.67336845,3.610724926,12.24474712,3.3002812033770645,6.061774137821849
16.67512232,-1.261784554,0.1161659211,-1.381403923,1.874532363,3.354281959741663,6.0950796940882
16.68531525,19.36991882,18.16513824,1.648680687,26.60609236,3.447451986553052,6.129744493084799
16.69521809,6.340545654,17.70173454,0.4850769043,18.8092856,3.625043937773441,6.164763390854436
16.70509063,-17.28955269,6.009278297,-7.079974174,19.62564883,3.742087899110338,6.20112954272689
16.71510025,5.047032833,12.14297199,0.6499633789,13.16612174,3.8329364628692018,6.239041100403962
16.72511002,-3.605294466,14.36036491,-0.5828666687,14.81748839,3.965582616169957,6.278071791564859
16.73507402,-10.17387772,13.16680813,-5.035182953,17.38463953,4.102722992255238,6.3182680901060335
16.74509902,1.855841875,10.30892181,-1.837285042,10.63454909,4.220395088579516,6.359987719486227
16.75510878,5.863512039,5.18287611,-4.363737106,8.96019976,4.297929678153358,6.40262091274475
16.76511863,16.0206852,9.723211288,0.03205776215,18.74044342,4.372533527623789,6.446015930804921
16.77509778,3.429218531,6.609196186,-1.264016151,7.552400333,4.454025299645869,6.490056708065493
16.78510763,-22.08298111,7.531932831,0.7875823975,23.34541396,4.5248005897912735,6.534995058230182
16.7951174,9.133021355,12.05139923,-2.650602341,15.35167728,4.622812914673391,6.580777811844474
16.80512725,7.496126175,7.443847656,6.426797867,12.36553704,4.720385163194334,6.62753981748436
16.8151064,5.86687994,7.197230816,3.228773594,9.830838752,4.793437922311259,6.675009751306219
16.82511617,-6.909781933,6.71230793,1.606594086,9.766335478,4.863053564138033,6.723339380699376
16.83512579,11.5822382,8.105823517,2.443327904,14.34651413,4.93721549658528,6.772387865297166
16.84510517,-9.453075409,11.42328835,-2.020467758,14.96443922,5.034659710776938,6.822144431300592
16.85511494,3.451813698,3.59915638,-2.193701744,5.44805211,5.109845319069444,6.872916512356895
16.86512479,7.489874363,0.4387548566,5.365440845,9.223810452,5.130054761965283,6.924166444269964
16.87510394,-13.97151375,-2.952272654,-9.535246849,17.17090687,5.117513376401321,6.975297454063952
16.88451785,-3.158116817,-2.898998737,-4.2218256,6.01678543,5.089971705271089,7.02334362700657
16.89452769,20.6152935,-12.11083221,-4.915074348,24.40943545,5.01484870216784,7.073917444760162
16.90450685,20.63481522,-8.20437336,2.138175488,22.30872331,4.913484358759876,7.123455656834307
16.91451662,9.162783623,-2.220602989,-3.472250938,10.04709948,4.861308551005412,7.172377371246497
16.92441969,-9.135773659,-8.101023674,0.6263771057,12.22625426,4.810200655326635,7.220266187584472
16.93450562,12.04034519,-1.765944004,2.955911636,12.52301418,4.760441882670355,7.268530602931097
16.94451539,-32.13891983,-9.660355568,-2.862969398,33.68128904,4.703254567336946,7.315895315338292
16.95452523,-13.32135201,-4.546907902,5.136898994,14.98400888,4.632148350250658,7.3626182601085945
16.96409077,4.636198044,-7.81831789,-2.783082008,9.506101851,4.573008319289473,7.406644407272957
16.97462,6.482109547,9.685347557,-5.774999619,13.00670297,4.582837511679809,7.454846410572379
16.98453823,-5.685764313,2.694981575,1.723926544,6.524014427,4.644232987583227,7.500604514291316
16.99450316,-4.600372791,2.381916285,2.011039734,5.55708879,4.669528453479258,7.547010004689771
17.00451292,-13.74010277,-5.629192352,5.494150639,15.83236943,4.653276226437053,7.593669523376186
17.01452277,-12.62264729,4.350500107,-2.877342224,13.65786125,4.6468764676527465,7.640216090098651
17.02450193,-6.560879707,-1.151178479,1.178203583,6.764504277,4.662839738861384,7.686667663888351
17.03461816,17.14522552,5.917437077,-7.881076813,19.77589926,4.686948022969809,7.733959965613292
17.04452154,-5.594376564,-8.886017799,0.2933979034,10.50449636,4.672248531494488,7.780303805600071
17.05453139,-21.93255806,-33.50246048,-1.384606361,40.06705749,4.460097376843976,7.826010511945359
17.06463262,31.61159706,12.22151089,2.827362537,34.00959241,4.352615493630477,7.870520131759671
17.07452031,14.83883762,16.57967186,1.414493561,22.29523297,4.495004076963141,7.914261391535649
17.084332,-21.59531403,-15.16327572,0.6336536407,26.39477288,4.5019526968845796,7.958399066939843
17.09450931,18.46444321,-11.79046631,0.9155979156,21.92690307,4.364794402734916,8.003518883902055
17.10451908,14.73511124,3.818093538,5.211947918,16.08930522,4.3248935938339255,8.047009773010762
17.11452893,-6.413209438,-13.71505833,-5.336832047,16.05346867,4.275360027322328,8.090053397365626
17.12450808,-4.266086102,-16.15803909,-9.410345078,19.17905922,4.1263059672629385,8.131974139970557
17.13451785,2.482602358,-9.308227539,2.057601929,9.850895395,3.9988502314054117,8.172639612351944
17.14445139,-0.2101954818,-0.2666767538,8.52474308,8.531502987,3.9512938840110676,8.212126149640065
17.15450685,-4.542465687,-3.032846451,-1.842905045,5.764412469,3.934704772208598,8.2517748216639
17.16451662,11.70859718,-9.799336433,-14.21688366,20.86235901,3.87048117257521,8.290838879721159
17.17452646,18.23844147,3.843161106,-4.25780201,19.11908765,3.840670991557605,8.329432579410465
17.18412462,-1.322017789,11.33688545,8.019128799,13.94916232,3.9135212493835696,8.366645568310119
17.19451539,-18.59298706,-9.789931297,2.517280579,21.16314306,3.921558271785754,8.407351822928213
17.20452523,-6.450826645,-6.378881454,1.348467827,9.171786003,3.840634657472002,8.446200977563722
17.21450439,6.244775772,17.52874374,1.224556923,18.6481533,3.8962677873369636,8.484804871264279
17.2245447,-2.333229542,9.790984154,-0.5022411346,10.07767716,4.033417055922678,8.524613118278596
17.234524,-13.4773407,-16.48379707,-4.720602989,21.80913503,4.000022261956355,8.564697168771056
17.24450316,-0.6329436898,2.078233004,-11.87291622,12.07003769,3.92814454760392,8.604255391320704
17.25460462,4.931193829,6.110032082,1.359588623,7.968541011,3.9695012637217237,8.644144267949333
17.26452277,-6.055527687,3.915000677,4.470941067,8.484454013,4.019216153051065,8.683760916772918
17.2743037,-3.82417345,3.773258209,-2.401163101,5.884502046,4.056815314043994,8.723256466001652
17.2845117,-23.59773254,-3.59533143,-3.98815155,24.20092441,4.0577234523240095,8.76467307186519
17.29462831,17.0187645,-7.052170277,3.897059917,18.82972455,4.003865141201979,8.805451045755769
17.3045007,3.791676998,0.2737691998,6.067343712,7.159917859,3.9704056316967162,8.84481360127359
17.31451046,-12.35626888,10.39436531,5.531609058,17.06806696,4.023798364742138,8.884823632971298
17.32452031,8.579382896,1.755295038,5.76947403,10.48683471,4.084606503559349,8.92540559120678
17.3344237,-6.607055664,-19.01599693,-1.862114906,20.21704221,3.999136772304259,8.96543382236715
17.34450931,-3.528673887,-0.3569717407,2.612650394,4.405100488,3.9014426690268014,9.005274903876794
17.35451908,-20.18629456,7.498006821,3.287189484,21.78330115,3.9371827283846685,9.044506322548918
17.36448308,-15.46751881,-1.56640327,-2.053436279,15.68165673,3.9667339772757506,9.083883635576518
17.37450808,16.60746384,-0.2966380119,7.309940815,18.14748148,3.957395482850228,9.123603334495394
17.38462462,-5.796925068,-0.09449774027,0.213886261,5.801639199,3.9554170126090984,9.16362847655681
17.394497,-4.754666328,-22.90155602,0.87155056,23.40614706,3.841904121998181,9.20211753516825
17.40415639,7.663756371,-7.057206631,6.155098915,12.1005194,3.697212435816467,9.238529168711944
17.414624,-16.07926559,7.624125957,-0.06752300262,17.79535439,3.700179581019482,9.277245676036618
17.42449577,-35.2655983,2.217037916,-9.760402679,36.65846616,3.7487544341627657,9.314012757708147
17.43450562,-3.315041542,1.924533129,5.159593582,6.427653858,3.769482686625161,9.351640970629905
17.44451539,12.10253525,-1.631867409,3.858849049,12.80722713,3.7709474448972036,9.389379956288709
17.45452523,-12.14384556,-12.99629402,-7.23773098,19.20316102,3.697734667197957,9.426760112765184
17.46450439,4.180823803,1.606945515,-0.8831958771,4.565259742,3.6409066016843976,9.463376850467561
17.47463631,25.18453979,-1.003568292,1.58561039,25.25435318,3.6439632865610276,9.500281709926627
17.48463116,3.084997177,-13.73306847,-4.675600052,14.83157486,3.570318049590703,9.53633453983294
17.49450316,15.07651711,3.919368982,2.47329998,15.77276241,3.521877628917928,9.571341617702062
17.504696,-1.3364048,9.97359848,-1.055846214,10.11797686,3.592682026150603,9.60760040181934
17.51452277,-4.67970705,13.3063736,0.8580293655,14.13136408,3.707065491768895,9.643466871777674
17.52450193,-28.19466209,5.541897774,5.345924854,29.22722214,3.8011104496511807,9.680929516291465
17.53451177,2.685778141,-8.092207909,0.9957818985,8.584218931,3.788346351450314,9.718914140424442
17.54452154,37.55857849,-1.504647374,-10.59237862,39.05264737,3.740315194397257,9.756594225665332
17.55453116,14.27637768,-2.016716957,-4.858990669,15.21485778,3.722691434979828,9.793945155874097
17.56407539,8.158461571,-22.36643982,1.8845644,23.88241421,3.606332206776961,9.828920099530277
17.57462708,0.05428665876,-1.449955702,15.72403526,15.79083923,3.4806805955441975,9.866310080588338
17.58449946,8.209052086,1.7570436,10.1695776,13.18696504,3.4821964397554264,9.900680164581217
17.594128,-14.8699255,-9.285053253,-30.84429741,35.4781282,3.445954568723273,9.93403415413681
17.60451908,21.1446991,3.420164824,-7.188309669,22.59353056,3.415483306294872,9.969683029073975
17.61452893,-7.736783028,13.58631992,12.29409218,19.8894596,3.5005994869522317,10.004297504747965
17.62450808,7.469488144,4.953678608,10.26358414,13.62620065,3.5931062001075724,10.039692081301475
